,Date,AirportName,PercentOfBaseline,Centroid.Latitute,Centroid.Longitude,City,State,ISO_3166_2,Country
5275,2020/9/26,John F. Kennedy International,68,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5276,2020/6/23,John F. Kennedy International,56,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5277,2020/4/14,John F. Kennedy International,45,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5278,2020/5/4,John F. Kennedy International,48,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5279,2020/9/20,John F. Kennedy International,76,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5280,2020/10/12,John F. Kennedy International,38,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5281,2020/3/16,John F. Kennedy International,70,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5282,2020/5/25,John F. Kennedy International,27,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5283,2020/6/5,John F. Kennedy International,52,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5284,2020/5/9,John F. Kennedy International,55,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5285,2020/6/26,John F. Kennedy International,54,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5286,2020/7/22,John F. Kennedy International,60,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5287,2020/8/28,John F. Kennedy International,55,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5288,2020/9/25,John F. Kennedy International,76,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5289,2020/6/25,John F. Kennedy International,60,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5290,2020/4/29,John F. Kennedy International,46,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5291,2020/5/14,John F. Kennedy International,47,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5292,2020/4/18,John F. Kennedy International,48,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5293,2020/5/16,John F. Kennedy International,53,-73.77845,40.64603,New York,New York,US-NY,United States of America (the)
5294,2020/9/5,Dallas/Fort Worth International ,81,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5295,2020/9/20,Dallas/Fort Worth International ,70,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5296,2020/3/16,Dallas/Fort Worth International ,82,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5297,2020/7/1,Dallas/Fort Worth International ,80,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5298,2020/7/6,Dallas/Fort Worth International ,70,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5299,2020/8/14,Dallas/Fort Worth International ,88,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5300,2020/4/19,Dallas/Fort Worth International ,41,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5301,2020/10/10,Dallas/Fort Worth International ,80,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5302,2020/9/18,Dallas/Fort Worth International ,97,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5303,2020/3/25,Dallas/Fort Worth International ,74,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5304,2020/6/13,Dallas/Fort Worth International ,61,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5305,2020/5/26,Dallas/Fort Worth International ,67,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5306,2020/8/29,Dallas/Fort Worth International ,84,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5307,2020/8/21,Dallas/Fort Worth International ,76,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5308,2020/8/19,Dallas/Fort Worth International ,87,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5309,2020/5/28,Dallas/Fort Worth International ,69,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5310,2020/10/7,Dallas/Fort Worth International ,100,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5311,2020/7/10,Dallas/Fort Worth International ,80,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5312,2020/8/2,Dallas/Fort Worth International ,51,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5313,2020/3/18,Dallas/Fort Worth International ,77,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5314,2020/5/20,Dallas/Fort Worth International ,70,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5315,2020/9/10,Dallas/Fort Worth International ,90,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5316,2020/5/7,Dallas/Fort Worth International ,63,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5317,2020/8/17,Dallas/Fort Worth International ,0,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5318,2020/6/4,Dallas/Fort Worth International ,80,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5319,2020/7/30,Dallas/Fort Worth International ,84,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5320,2020/4/3,Dallas/Fort Worth International ,66,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5321,2020/5/9,Dallas/Fort Worth International ,42,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5322,2020/4/21,Dallas/Fort Worth International ,58,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5323,2020/8/20,Dallas/Fort Worth International ,81,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5324,2020/3/29,Dallas/Fort Worth International ,49,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5325,2020/9/30,Dallas/Fort Worth International ,100,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5326,2020/9/17,Dallas/Fort Worth International ,94,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5327,2020/9/29,Dallas/Fort Worth International ,100,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5328,2020/8/12,Dallas/Fort Worth International ,84,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5329,2020/6/22,Dallas/Fort Worth International ,69,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5330,2020/3/22,Dallas/Fort Worth International ,63,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5331,2020/6/28,Dallas/Fort Worth International ,54,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5332,2020/3/19,Dallas/Fort Worth International ,73,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5333,2020/5/27,Dallas/Fort Worth International ,71,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5334,2020/8/16,Dallas/Fort Worth International ,65,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5335,2020/6/30,Dallas/Fort Worth International ,77,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5336,2020/4/20,Dallas/Fort Worth International ,64,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5337,2020/8/26,Dallas/Fort Worth International ,92,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5338,2020/10/3,Dallas/Fort Worth International ,70,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5339,2020/6/6,Dallas/Fort Worth International ,65,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5340,2020/9/22,Dallas/Fort Worth International ,87,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5341,2020/6/7,Dallas/Fort Worth International ,58,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5342,2020/7/23,Dallas/Fort Worth International ,78,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5343,2020/4/7,Dallas/Fort Worth International ,69,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5344,2020/9/21,Dallas/Fort Worth International ,95,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5345,2020/6/23,Dallas/Fort Worth International ,66,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5346,2020/4/10,Dallas/Fort Worth International ,55,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5347,2020/7/8,Dallas/Fort Worth International ,91,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5348,2020/9/11,Dallas/Fort Worth International ,90,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5349,2020/4/26,Dallas/Fort Worth International ,36,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5350,2020/8/28,Dallas/Fort Worth International ,95,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5351,2020/6/17,Dallas/Fort Worth International ,86,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5352,2020/6/29,Dallas/Fort Worth International ,70,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5353,2020/6/5,Dallas/Fort Worth International ,80,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5354,2020/7/27,Dallas/Fort Worth International ,81,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5355,2020/5/1,Dallas/Fort Worth International ,65,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5356,2020/4/27,Dallas/Fort Worth International ,63,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5357,2020/3/17,Dallas/Fort Worth International ,88,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5358,2020/7/2,Dallas/Fort Worth International ,85,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5359,2020/4/2,Dallas/Fort Worth International ,69,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5360,2020/6/11,Dallas/Fort Worth International ,79,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5361,2020/7/15,Dallas/Fort Worth International ,93,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5362,2020/4/25,Dallas/Fort Worth International ,44,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5363,2020/7/4,Dallas/Fort Worth International ,33,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5364,2020/3/26,Dallas/Fort Worth International ,69,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5365,2020/7/28,Dallas/Fort Worth International ,82,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5366,2020/8/22,Dallas/Fort Worth International ,76,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5367,2020/3/27,Dallas/Fort Worth International ,76,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5368,2020/4/9,Dallas/Fort Worth International ,60,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5369,2020/5/12,Dallas/Fort Worth International ,61,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5370,2020/10/8,Dallas/Fort Worth International ,91,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5371,2020/5/5,Dallas/Fort Worth International ,54,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5372,2020/5/19,Dallas/Fort Worth International ,72,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5373,2020/10/13,Dallas/Fort Worth International ,91,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5374,2020/10/6,Dallas/Fort Worth International ,97,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5375,2020/8/30,Dallas/Fort Worth International ,75,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5376,2020/7/31,Dallas/Fort Worth International ,74,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5377,2020/7/3,Dallas/Fort Worth International ,41,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5378,2020/7/7,Dallas/Fort Worth International ,83,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5379,2020/7/13,Dallas/Fort Worth International ,82,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5380,2020/8/5,Dallas/Fort Worth International ,81,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5381,2020/3/30,Dallas/Fort Worth International ,56,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5382,2020/4/11,Dallas/Fort Worth International ,49,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5383,2020/9/9,Dallas/Fort Worth International ,96,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5384,2020/6/14,Dallas/Fort Worth International ,46,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5385,2020/8/4,Dallas/Fort Worth International ,81,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5386,2020/5/11,Dallas/Fort Worth International ,68,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5387,2020/8/23,Dallas/Fort Worth International ,67,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5388,2020/7/17,Dallas/Fort Worth International ,76,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5389,2020/8/7,Dallas/Fort Worth International ,84,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5390,2020/5/2,Dallas/Fort Worth International ,47,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5391,2020/6/8,Dallas/Fort Worth International ,80,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5392,2020/9/14,Dallas/Fort Worth International ,98,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5393,2020/9/2,Dallas/Fort Worth International ,82,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5394,2020/6/19,Dallas/Fort Worth International ,78,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5395,2020/10/2,Dallas/Fort Worth International ,92,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5396,2020/9/12,Dallas/Fort Worth International ,84,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5397,2020/4/22,Dallas/Fort Worth International ,65,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5398,2020/9/6,Dallas/Fort Worth International ,71,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5399,2020/4/15,Dallas/Fort Worth International ,60,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5400,2020/4/4,Dallas/Fort Worth International ,52,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5401,2020/8/24,Dallas/Fort Worth International ,82,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5402,2020/5/3,Dallas/Fort Worth International ,32,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5403,2020/6/3,Dallas/Fort Worth International ,70,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5404,2020/9/3,Dallas/Fort Worth International ,85,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5405,2020/6/27,Dallas/Fort Worth International ,62,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5406,2020/7/29,Dallas/Fort Worth International ,87,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5407,2020/8/11,Dallas/Fort Worth International ,80,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5408,2020/8/10,Dallas/Fort Worth International ,80,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5409,2020/5/22,Dallas/Fort Worth International ,68,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5410,2020/6/25,Dallas/Fort Worth International ,79,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5411,2020/3/24,Dallas/Fort Worth International ,75,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5412,2020/5/24,Dallas/Fort Worth International ,35,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5413,2020/5/13,Dallas/Fort Worth International ,72,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5414,2020/4/28,Dallas/Fort Worth International ,67,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5415,2020/9/8,Dallas/Fort Worth International ,79,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5416,2020/8/15,Dallas/Fort Worth International ,67,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5417,2020/5/16,Dallas/Fort Worth International ,49,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5418,2020/3/20,Dallas/Fort Worth International ,71,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5419,2020/4/23,Dallas/Fort Worth International ,62,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5420,2020/6/1,Dallas/Fort Worth International ,71,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5421,2020/7/24,Dallas/Fort Worth International ,86,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5422,2020/7/18,Dallas/Fort Worth International ,67,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5423,2020/5/8,Dallas/Fort Worth International ,54,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5424,2020/7/26,Dallas/Fort Worth International ,53,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5425,2020/3/28,Dallas/Fort Worth International ,64,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5426,2020/8/27,Dallas/Fort Worth International ,81,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5427,2020/4/24,Dallas/Fort Worth International ,64,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5428,2020/6/26,Dallas/Fort Worth International ,70,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5429,2020/5/23,Dallas/Fort Worth International ,50,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5430,2020/3/21,Dallas/Fort Worth International ,71,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5431,2020/4/30,Dallas/Fort Worth International ,58,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5432,2020/8/8,Dallas/Fort Worth International ,64,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5433,2020/10/16,Dallas/Fort Worth International ,99,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5434,2020/10/11,Dallas/Fort Worth International ,79,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5435,2020/7/14,Dallas/Fort Worth International ,90,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5436,2020/10/15,Dallas/Fort Worth International ,93,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5437,2020/9/16,Dallas/Fort Worth International ,96,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5438,2020/7/20,Dallas/Fort Worth International ,86,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5439,2020/6/15,Dallas/Fort Worth International ,77,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5440,2020/10/14,Dallas/Fort Worth International ,100,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5441,2020/8/25,Dallas/Fort Worth International ,83,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5442,2020/9/23,Dallas/Fort Worth International ,100,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5443,2020/9/15,Dallas/Fort Worth International ,95,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5444,2020/9/7,Dallas/Fort Worth International ,26,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5445,2020/6/18,Dallas/Fort Worth International ,83,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5446,2020/7/22,Dallas/Fort Worth International ,97,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5447,2020/4/1,Dallas/Fort Worth International ,65,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5448,2020/5/17,Dallas/Fort Worth International ,38,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5449,2020/10/4,Dallas/Fort Worth International ,86,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5450,2020/5/14,Dallas/Fort Worth International ,66,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5451,2020/9/24,Dallas/Fort Worth International ,89,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5452,2020/7/12,Dallas/Fort Worth International ,54,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5453,2020/5/10,Dallas/Fort Worth International ,38,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5454,2020/6/12,Dallas/Fort Worth International ,78,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5455,2020/8/6,Dallas/Fort Worth International ,75,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5456,2020/3/23,Dallas/Fort Worth International ,79,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5457,2020/9/25,Dallas/Fort Worth International ,95,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5458,2020/4/14,Dallas/Fort Worth International ,62,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5459,2020/6/9,Dallas/Fort Worth International ,81,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5460,2020/8/1,Dallas/Fort Worth International ,73,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5461,2020/5/4,Dallas/Fort Worth International ,69,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5462,2020/5/15,Dallas/Fort Worth International ,62,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5463,2020/9/19,Dallas/Fort Worth International ,80,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5464,2020/10/1,Dallas/Fort Worth International ,100,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5465,2020/5/30,Dallas/Fort Worth International ,56,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5466,2020/6/10,Dallas/Fort Worth International ,84,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5467,2020/4/6,Dallas/Fort Worth International ,69,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5468,2020/5/6,Dallas/Fort Worth International ,66,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5469,2020/6/16,Dallas/Fort Worth International ,78,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5470,2020/4/8,Dallas/Fort Worth International ,68,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5471,2020/6/21,Dallas/Fort Worth International ,44,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5472,2020/10/12,Dallas/Fort Worth International ,96,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5473,2020/10/9,Dallas/Fort Worth International ,96,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5474,2020/6/2,Dallas/Fort Worth International ,72,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5475,2020/7/16,Dallas/Fort Worth International ,79,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5476,2020/3/31,Dallas/Fort Worth International ,68,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5477,2020/8/31,Dallas/Fort Worth International ,90,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5478,2020/6/20,Dallas/Fort Worth International ,58,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5479,2020/9/4,Dallas/Fort Worth International ,80,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5480,2020/4/16,Dallas/Fort Worth International ,64,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5481,2020/7/21,Dallas/Fort Worth International ,96,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5482,2020/4/18,Dallas/Fort Worth International ,50,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5483,2020/5/18,Dallas/Fort Worth International ,70,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5484,2020/4/29,Dallas/Fort Worth International ,67,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5485,2020/5/31,Dallas/Fort Worth International ,38,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5486,2020/7/25,Dallas/Fort Worth International ,67,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5487,2020/5/25,Dallas/Fort Worth International ,16,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5488,2020/9/1,Dallas/Fort Worth International ,82,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5489,2020/4/13,Dallas/Fort Worth International ,59,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5490,2020/9/26,Dallas/Fort Worth International ,89,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5491,2020/9/28,Dallas/Fort Worth International ,100,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5492,2020/4/12,Dallas/Fort Worth International ,31,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5493,2020/8/18,Dallas/Fort Worth International ,85,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5494,2020/5/21,Dallas/Fort Worth International ,69,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5495,2020/4/5,Dallas/Fort Worth International ,43,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5496,2020/8/9,Dallas/Fort Worth International ,65,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5497,2020/6/24,Dallas/Fort Worth International ,85,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5498,2020/4/17,Dallas/Fort Worth International ,59,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5499,2020/7/9,Dallas/Fort Worth International ,82,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5500,2020/7/5,Dallas/Fort Worth International ,55,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5501,2020/8/3,Dallas/Fort Worth International ,74,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5502,2020/10/5,Dallas/Fort Worth International ,95,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5503,2020/8/13,Dallas/Fort Worth International ,77,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5504,2020/7/19,Dallas/Fort Worth International ,52,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5505,2020/5/29,Dallas/Fort Worth International ,70,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5506,2020/9/27,Dallas/Fort Worth International ,70,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5507,2020/9/13,Dallas/Fort Worth International ,69,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5508,2020/7/11,Dallas/Fort Worth International ,70,-97.0395,32.89406,Grapevine,Texas,US-TX,United States of America (the)
5509,2020/7/15,Washington Dulles International ,58,-38.94759,38.94759,Floris,Virginia,US-VA,United States of America (the)
